id,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm117873,MOVIE,1994,Unknown,206,"['romance', 'comedy', 'drama']",['IN'],0.0,tt0110076,7.5,20986.0,6.655,6.5
tm189773,MOVIE,1993,PG-13,126,"['romance', 'drama', 'thriller']",['IN'],0.0,tt0137100,5.4,2177.0,5.307,5.5
tm7032,MOVIE,1991,Unknown,97,"['war', 'drama', 'crime', 'european']","['IT', 'LB', 'BE', 'FR']",0.0,tt0102058,6.9,365.0,3.192,6.2
tm58893,MOVIE,1998,PG,165,"['comedy', 'action', 'crime', 'thriller']",['IN'],0.0,tt0164550,5.5,7557.0,6.309,6.0
tm340430,MOVIE,1993,Unknown,145,"['drama', 'action', 'crime']",['IN'],0.0,tt0192087,6.6,351.0,1.023,4.0
tm184326,MOVIE,1993,Unknown,180,"['drama', 'crime']",['IN'],0.0,tt0106655,7.8,3490.0,3.444,7.3
tm110225,MOVIE,1996,PG,172,"['romance', 'comedy', 'drama']",['IN'],0.0,tt0136153,4.5,2322.0,2.135,5.2
tm34391,MOVIE,2000,Unknown,55,"['comedy', 'documentation']",['GB'],0.0,tt9230920,7.3,161.0,2.211,8.5
tm21911,MOVIE,1991,Unknown,72,"['comedy', 'music', 'documentation']",['US'],0.0,tt0249934,6.6,272.0,1.37,6.0
tm118438,MOVIE,1994,Unknown,146,"['thriller', 'romance', 'drama']",['IN'],0.0,tt0109134,6.6,6465.0,3.143,7.1
tm62176,MOVIE,1999,Unknown,174,"['drama', 'romance']",['IN'],0.0,tt0206921,6.1,5413.0,2.852,6.8
tm57169,MOVIE,1998,Unknown,58,"['comedy', 'documentation']","['US', 'GB']",0.0,tt0287570,7.8,1092.0,3.291,6.9
tm184224,MOVIE,1993,PG-13,59,"['comedy', 'documentation']",['US'],0.0,tt0938331,7.8,166.0,2.935,5.5
tm44776,MOVIE,1999,Unknown,106,"['drama', 'european', 'romance']","['EG', 'FR']",0.0,tt0196355,5.9,987.0,0.981,5.9
tm104933,MOVIE,1996,Unknown,56,"['comedy', 'documentation']",['US'],0.0,tt0938333,6.7,115.0,2.328,5.8
tm203186,MOVIE,1999,Unknown,50,"['documentation', 'history']",['LB'],0.0,tt0243174,8.2,74.0,1.174,6.7
tm256669,MOVIE,1993,Unknown,149,"['action', 'crime', 'drama', 'thriller']",['IN'],0.0,tt0107060,6.1,784.0,2.345,6.7
tm117840,MOVIE,1994,Unknown,129,['drama'],"['EG', 'FR']",0.0,tt0110545,6.5,998.0,3.436,5.6
tm334788,MOVIE,1991,Unknown,142,"['drama', 'action']",['IN'],0.0,tt0267130,4.5,198.0,0.6,5.0
tm110160,MOVIE,1996,PG-13,160,"['drama', 'comedy']",['IN'],0.0,tt0139872,7.9,2528.0,3.988,7.4
tm192301,MOVIE,1997,G,145,"['comedy', 'drama', 'romance']",['IN'],0.0,tt0282003,6.7,1212.0,1.729,6.6
tm110766,MOVIE,1996,Unknown,88,['drama'],"['US', 'FR', 'DE', 'PS']",0.0,tt0115895,6.9,718.0,1.958,6.7
tm118256,MOVIE,1994,Unknown,147,"['crime', 'action', 'drama']",['IN'],0.0,tt0111780,3.6,142.0,2.755,4.0
tm64729,MOVIE,1998,Unknown,55,"['comedy', 'documentation']",['US'],0.0,tt0938332,6.2,65.0,1.822,5.3
tm314602,MOVIE,1995,Unknown,156,"['romance', 'action', 'drama']",['IN'],0.0,tt0112916,5.0,248.0,2.741,7.5
tm25389,MOVIE,2000,Unknown,170,"['drama', 'romance', 'action', 'crime']",['IN'],0.0,tt0248012,6.0,4168.0,3.297,6.3
tm42397,MOVIE,1999,Unknown,131,"['romance', 'action', 'comedy', 'fantasy']",['IN'],0.0,tt0233856,4.6,4230.0,2.239,5.3
tm449775,MOVIE,1991,Unknown,162,"['drama', 'action']","['IN', 'SU']",0.0,tt0170416,5.9,66.0,1.406,5.0
ts4,SHOW,2008,TV-MA,48,"['drama', 'thriller', 'crime']",['US'],5.0,tt0903747,9.5,1727694.0,337.419,8.8
ts9,SHOW,2010,TV-MA,46,"['action', 'drama', 'scifi', 'thriller', 'horror']",['US'],11.0,tt1520211,8.2,945125.0,773.19,8.1
ts26091,SHOW,2004,TV-MA,49,"['crime', 'documentation', 'drama']",['FR'],2.0,tt0388644,7.8,21531.0,14.185,7.7
ts11,SHOW,2010,TV-14,58,"['drama', 'romance', 'european']",['GB'],6.0,tt1606375,8.7,197744.0,57.029,8.1
ts21469,SHOW,2005,TV-14,49,"['drama', 'romance']",['US'],18.0,tt0413573,7.6,293618.0,1215.393,8.3
ts288536,SHOW,2010,TV-PG,57,"['reality', 'european']",['GB'],12.0,tt1877368,8.6,9564.0,10.825,7.7
ts6495,SHOW,2005,TV-14,44,"['thriller', 'crime', 'drama']",['US'],15.0,tt0452046,8.1,189191.0,401.416,8.3
ts22337,SHOW,2003,TV-14,44,"['action', 'drama', 'crime', 'thriller', 'comedy']",['US'],19.0,tt0364845,7.8,141049.0,254.207,7.6
ts8308,SHOW,2009,TV-PG,23,['comedy'],['US'],6.0,tt1439629,8.5,252564.0,48.311,8.0
ts22011,SHOW,2007,TV-PG,44,"['drama', 'family']",['CA'],15.0,tt1094229,8.4,15743.0,68.46,8.3
ts21465,SHOW,2005,TV-14,45,"['scifi', 'thriller', 'drama', 'fantasy', 'horror']",['US'],15.0,tt0460681,8.5,428639.0,406.666,8.3
tm33545,MOVIE,2008,R,111,"['comedy', 'drama', 'romance']",['US'],0.0,tt0800039,7.1,280121.0,18.358,6.5
tm172683,MOVIE,2005,PG-13,117,"['thriller', 'action', 'scifi']",['US'],0.0,tt0407304,6.5,439027.0,38.657,6.5
ts17156,SHOW,2003,TV-MA,28,['comedy'],['US'],5.0,tt0367279,8.7,297552.0,54.388,8.1
ts20573,SHOW,2006,TV-14,25,"['comedy', 'european']",['GB'],5.0,tt0487831,8.5,147409.0,27.917,8.1
ts12724,SHOW,2006,TV-14,25,"['comedy', 'sport']",['US'],7.0,tt0496424,8.3,121514.0,34.689,7.4
ts3371,SHOW,2005,TV-Y7,24,"['scifi', 'family', 'fantasy', 'animation', 'action']",['US'],3.0,tt0417299,9.3,297336.0,61.284,8.7
tm92641,MOVIE,2010,PG-13,148,"['scifi', 'music', 'thriller', 'action']","['GB', 'US']",0.0,tt1375666,8.8,2268288.0,109.09,8.4
tm102740,MOVIE,2010,Unknown,107,"['crime', 'action', 'comedy']",['US'],0.0,tt1386588,6.6,263019.0,50.29,6.3
tm87484,MOVIE,2010,PG,98,"['fantasy', 'animation', 'action', 'comedy', 'family', 'drama']",['US'],0.0,tt0892769,8.1,719717.0,71.782,7.8
ts20604,SHOW,2006,TV-14,43,"['drama', 'sport']",['US'],5.0,tt0758745,8.7,64449.0,32.434,8.0
tm39030,MOVIE,2006,Unknown,139,"['thriller', 'action', 'european']","['GB', 'US', 'BS', 'CZ', 'DE']",0.0,tt0381061,8.0,644336.0,41.332,7.5
tm78592,MOVIE,2007,R,120,"['thriller', 'crime', 'drama']",['US'],0.0,tt0465538,7.2,163878.0,11.418,6.7
ts21511,SHOW,2010,TV-Y7,22,"['scifi', 'animation', 'drama', 'fantasy', 'music', 'comedy', 'family']","['CA', 'US']",9.0,tt1751105,7.6,20708.0,49.715,8.1
ts19036,SHOW,2001,TV-Y7,24,"['scifi', 'family', 'fantasy', 'animation', 'comedy']","['US', 'CA']",10.0,tt0235918,7.2,38046.0,151.92,7.7
tm116324,MOVIE,2002,R,88,"['action', 'comedy', 'documentation']",['US'],0.0,tt0322802,6.6,92305.0,30.13,6.3
ts32186,SHOW,2003,TV-Y7,21,"['action', 'drama', 'thriller', 'animation', 'comedy', 'fantasy', 'family', 'scifi']",['JP'],3.0,tt0367413,6.1,4577.0,104.486,7.5
ts11313,SHOW,2006,TV-14,24,"['scifi', 'animation', 'crime', 'drama', 'fantasy', 'thriller']",['JP'],1.0,tt0877057,9.0,302147.0,104.037,8.7
tm34310,MOVIE,2001,PG-13,90,"['comedy', 'european']","['US', 'DE']",0.0,tt0196229,6.5,260975.0,19.411,6.2
ts21247,SHOW,2009,TV-14,42,"['scifi', 'drama', 'thriller', 'fantasy', 'horror', 'romance']",['US'],8.0,tt1405406,7.7,310776.0,463.661,8.3
tm160815,MOVIE,2005,PG,106,"['fantasy', 'comedy', 'family']","['GB', 'US', 'AU']",0.0,tt0367594,6.6,465995.0,156.231,7.0
tm78671,MOVIE,2007,R,88,"['thriller', 'crime']",['US'],0.0,tt0896798,6.1,41052.0,9.202,6.0
tm89036,MOVIE,2004,R,88,['comedy'],['US'],0.0,tt0366551,7.0,193053.0,15.067,6.5
tm86803,MOVIE,2010,PG-13,121,['drama'],['US'],0.0,tt1285016,7.8,681286.0,33.023,7.3
tm105329,MOVIE,2002,R,117,"['thriller', 'documentation', 'crime', 'drama']",['US'],0.0,tt0257044,7.7,263212.0,17.73,7.4
ts20305,SHOW,2002,TV-PG,23,"['scifi', 'comedy', 'animation', 'action', 'fantasy', 'thriller']",['JP'],6.0,tt0409591,8.4,93980.0,362.73,8.4
tm35463,MOVIE,2001,R,124,"['drama', 'crime']",['US'],0.0,tt0221027,7.5,255099.0,19.789,7.4
tm84371,MOVIE,2007,R,124,"['thriller', 'action', 'drama']",['US'],0.0,tt0822854,7.2,329417.0,42.882,7.1
tm139658,MOVIE,2003,PG-13,125,"['drama', 'fantasy', 'romance']",['US'],0.0,tt0319061,8.0,435503.0,21.904,7.8
tm79442,MOVIE,2007,PG-13,115,"['thriller', 'action']","['DE', 'ES', 'US', 'FR']",0.0,tt0440963,8.0,627009.0,25.464,7.4
tm131038,MOVIE,2009,R,143,"['crime', 'drama', 'history', 'action', 'european']",['US'],0.0,tt1152836,7.0,297525.0,111.535,6.7
ts2230,SHOW,2003,TV-14,44,['reality'],['US'],24.0,tt0391576,5.6,17843.0,12.812,5.3
tm154187,MOVIE,2009,PG-13,129,"['crime', 'action', 'thriller']","['GB', 'US', 'AU', 'DE']",0.0,tt0988045,7.6,620154.0,28.317,7.2
tm133767,MOVIE,2003,R,139,"['drama', 'comedy', 'romance']","['GB', 'US']",0.0,tt0314331,7.6,474176.0,21.297,7.1
tm88738,MOVIE,2004,R,94,"['drama', 'romance']","['GB', 'US']",0.0,tt0376541,7.2,215678.0,55.362,6.8
ts17942,SHOW,2003,TV-14,21,"['comedy', 'music']",['US'],3.0,tt0353049,8.8,62140.0,13.557,8.1
tm148270,MOVIE,2003,PG-13,128,"['romance', 'drama', 'comedy']",['US'],0.0,tt0337741,6.7,120400.0,15.068,6.6
tm93055,MOVIE,2010,PG-13,102,"['comedy', 'drama', 'european']",['US'],0.0,tt1375670,5.9,247229.0,95.229,6.3
tm133374,MOVIE,2009,PG-13,129,"['drama', 'sport']",['US'],0.0,tt0878804,7.6,323939.0,63.816,7.7
tm26897,MOVIE,2008,PG-13,106,"['thriller', 'action']","['GB', 'US']",0.0,tt0830515,6.6,441023.0,30.147,6.3
tm109304,MOVIE,2002,PG-13,111,"['horror', 'european']","['JP', 'US']",0.0,tt0298130,7.1,341888.0,37.892,6.6
ts22267,SHOW,2001,TV-MA,25,"['comedy', 'crime']",['CA'],12.0,tt0290988,8.6,41791.0,26.26,8.0
tm76066,MOVIE,2007,R,140,['drama'],['US'],0.0,tt0758758,8.1,611379.0,15.658,7.8
tm90190,MOVIE,2010,PG-13,110,"['western', 'drama']",['US'],0.0,tt1403865,7.6,333378.0,16.059,7.3
tm29737,MOVIE,2008,R,92,"['thriller', 'action', 'war', 'european']","['US', 'DE']",0.0,tt0462499,7.0,228799.0,58.435,6.6
tm84906,MOVIE,2007,PG-13,122,"['fantasy', 'romance', 'family']","['US', 'IS', 'GB']",0.0,tt0486655,7.6,269043.0,17.538,7.2
ts6644,SHOW,2010,TV-MA,58,"['drama', 'european']",['DK'],4.0,tt1526318,8.5,23523.0,21.761,8.1
tm142086,MOVIE,2003,R,154,"['drama', 'history', 'war', 'action']","['NZ', 'JP', 'US']",0.0,tt0325710,7.8,429097.0,33.643,7.5
ts22018,SHOW,2007,TV-G,26,"['comedy', 'family', 'romance']",['US'],6.0,tt0972534,6.7,38281.0,96.149,8.0
ts30311,SHOW,2010,TV-G,25,"['comedy', 'drama', 'family', 'music', 'romance', 'sport']",['US'],4.0,tt1604099,6.9,24224.0,76.049,8.2
tm95252,MOVIE,2010,R,118,"['thriller', 'action', 'drama', 'european']",['US'],0.0,tt1037705,6.8,312538.0,25.45,6.8
tm136808,MOVIE,2003,R,90,['thriller'],['US'],0.0,tt0340770,7.3,240433.0,16.442,7.2
ts21197,SHOW,2008,TV-PG,44,"['action', 'scifi', 'drama', 'fantasy', 'european']",['GB'],5.0,tt1199099,7.9,80138.0,123.15,7.9
tm109137,MOVIE,2010,PG,93,"['fantasy', 'comedy', 'family', 'romance', 'animation']",['US'],0.0,tt0892791,6.3,200354.0,89.833,6.3
tm84613,MOVIE,2007,PG,117,"['comedy', 'drama', 'romance']","['US', 'GB']",0.0,tt0427327,6.7,128190.0,11.48,6.7
tm173551,MOVIE,2005,PG,77,"['fantasy', 'romance', 'animation', 'drama', 'family']",['US'],0.0,tt0121164,7.3,265023.0,96.975,7.5
tm94606,MOVIE,2010,R,116,"['horror', 'drama', 'fantasy', 'thriller', 'european']","['GB', 'US']",0.0,tt1228987,7.1,120208.0,24.49,6.8
tm136308,MOVIE,2003,R,110,"['crime', 'drama', 'thriller', 'european']",['US'],0.0,tt0340855,7.3,149218.0,16.951,7.2
tm82985,MOVIE,2004,PG-13,95,"['thriller', 'comedy']",['US'],0.0,tt0364751,5.8,47049.0,13.29,5.5
tm145593,MOVIE,2003,R,102,"['drama', 'action', 'crime', 'thriller']",['US'],0.0,tt0285823,6.3,160449.0,14.895,6.3
tm150260,MOVIE,2009,PG,90,"['animation', 'drama', 'romance', 'comedy', 'family', 'fantasy', 'scifi']",['US'],0.0,tt0844471,6.9,226225.0,54.58,6.6
ts30313,SHOW,2010,Unknown,44,"['drama', 'comedy']",['AU'],7.0,tt1530541,8.3,4764.0,8.297,7.0
tm119111,MOVIE,2002,R,117,"['thriller', 'fantasy', 'scifi', 'action', 'horror']",['US'],0.0,tt0187738,6.7,214461.0,50.32,6.5
tm130647,MOVIE,2009,R,99,"['thriller', 'drama', 'romance', 'european']","['US', 'CA', 'FR']",0.0,tt1352824,6.3,72916.0,10.688,6.0
tm32919,MOVIE,2006,R,143,"['thriller', 'drama']","['US', 'DE']",0.0,tt0450259,8.0,536858.0,40.209,7.5
tm23935,MOVIE,2006,PG,105,"['drama', 'fantasy', 'romance', 'documentation']",['US'],0.0,tt0410297,6.8,148043.0,15.36,6.9
tm137143,MOVIE,2003,R,109,"['thriller', 'scifi', 'action', 'european']","['GB', 'US', 'DE']",0.0,tt0181852,6.3,393998.0,38.918,6.1
tm28905,MOVIE,2006,R,110,['comedy'],['US'],0.0,tt0486551,6.2,67748.0,12.377,6.0
tm44486,MOVIE,2001,R,107,"['thriller', 'drama', 'action', 'crime', 'european']",['US'],0.0,tt0252503,6.5,36361.0,12.634,6.3
tm39487,MOVIE,2006,PG-13,111,"['romance', 'comedy', 'drama']",['US'],0.0,tt0395495,5.9,26157.0,9.67,5.9
tm169949,MOVIE,2005,PG-13,95,"['drama', 'romance', 'fantasy', 'comedy']",['US'],0.0,tt0425123,6.7,106755.0,12.741,6.9
ts35155,SHOW,2007,TV-14,24,"['scifi', 'action', 'comedy', 'drama', 'animation']",['JP'],1.0,tt0948103,8.3,17024.0,22.238,8.2
tm184913,MOVIE,2005,R,109,"['crime', 'action', 'drama', 'thriller']",['US'],0.0,tt0430105,6.8,144656.0,28.154,6.7
tm118637,MOVIE,2002,PG-13,116,"['drama', 'thriller', 'crime']",['US'],0.0,tt0251160,7.0,131999.0,17.663,7.2
tm58382,MOVIE,2001,R,89,['comedy'],['US'],0.0,tt0277371,5.7,104604.0,27.273,5.8
tm40009,MOVIE,2008,PG-13,123,"['drama', 'crime', 'history', 'thriller']",['US'],0.0,tt0478087,6.8,247039.0,40.786,6.7
ts12787,SHOW,2006,TV-14,24,"['scifi', 'animation', 'action', 'drama', 'thriller', 'war']",['JP'],3.0,tt0994314,8.7,62367.0,36.627,8.5
tm154470,MOVIE,2009,PG-13,110,"['thriller', 'scifi', 'fantasy', 'war', 'action']","['US', 'DE', 'IT', 'GB']",0.0,tt0438488,6.5,357557.0,72.272,6.0
tm22294,MOVIE,2006,PG,93,"['comedy', 'family']",['US'],0.0,tt0790604,5.0,27797.0,13.817,5.5
tm78067,MOVIE,2007,R,91,"['thriller', 'drama', 'crime', 'horror']",['US'],0.0,tt0830558,6.5,26035.0,13.823,6.6
tm148379,MOVIE,2003,PG,81,"['fantasy', 'comedy', 'family']",['US'],0.0,tt0312528,4.0,81971.0,69.974,5.3
tm21467,MOVIE,2006,R,93,"['horror', 'thriller', 'action', 'crime', 'fantasy', 'european']","['CA', 'DE', 'US']",0.0,tt0414982,5.8,139797.0,50.649,6.1
tm46436,MOVIE,2001,R,91,"['thriller', 'horror', 'fantasy']","['CA', 'US']",0.0,tt0245674,5.6,86492.0,46.785,6.2
tm57190,MOVIE,2001,PG-13,87,"['scifi', 'thriller', 'action']",['US'],0.0,tt0267804,5.9,91584.0,21.013,6.1
tm37546,MOVIE,2006,PG,108,"['comedy', 'fantasy', 'animation', 'family', 'music', 'romance']",['AU'],0.0,tt0366548,6.4,182612.0,76.506,6.1
tm30205,MOVIE,2008,R,108,"['drama', 'fantasy', 'action', 'history']","['HK', 'CN']",0.0,tt1220719,8.0,221095.0,20.113,7.7
tm159310,MOVIE,2005,PG-13,130,"['drama', 'sport', 'european']","['US', 'DE']",0.0,tt0393162,7.3,143670.0,26.022,7.5
tm89592,MOVIE,2004,R,106,"['action', 'thriller', 'fantasy', 'horror', 'scifi']",['US'],0.0,tt0359013,5.8,175210.0,34.514,5.9
tm167516,MOVIE,2005,PG-13,101,"['romance', 'comedy']","['US', 'DE']",0.0,tt0369735,5.5,60693.0,18.681,6.2
tm79895,MOVIE,2007,R,109,['horror'],['US'],0.0,tt0373883,6.0,118815.0,30.617,6.2
tm88045,MOVIE,2010,PG-13,121,"['drama', 'comedy', 'romance']",['US'],0.0,tt1341188,5.4,49599.0,11.864,5.3
tm111600,MOVIE,2002,R,84,"['comedy', 'romance']",['US'],0.0,tt0253867,5.1,58516.0,11.061,5.5
tm143938,MOVIE,2009,R,82,"['horror', 'fantasy', 'scifi', 'action', 'thriller']",['US'],0.0,tt1144884,5.1,104166.0,51.108,5.6
tm31187,MOVIE,2008,PG-13,115,"['romance', 'drama', 'history']","['GB', 'US']",0.0,tt0467200,6.7,111694.0,18.67,6.6
tm141390,MOVIE,2009,R,97,"['horror', 'thriller']",['US'],0.0,tt0758746,5.5,105938.0,42.83,5.8
tm74780,MOVIE,2007,PG-13,97,"['drama', 'comedy', 'european']",['US'],0.0,tt0825232,7.4,242733.0,19.365,7.2
tm150214,MOVIE,2003,R,97,"['horror', 'action']","['IT', 'US']",0.0,tt0329101,5.7,117986.0,50.824,6.0
ts21544,SHOW,2010,TV-Y7,22,"['action', 'comedy', 'drama', 'family', 'scifi', 'animation']",['US'],4.0,tt1659175,7.9,6500.0,31.514,8.0
tm176528,MOVIE,2005,PG-13,145,"['drama', 'romance', 'european']","['FR', 'JP', 'US']",0.0,tt0397535,7.3,146847.0,25.556,7.7
tm102337,MOVIE,2010,R,95,"['horror', 'thriller', 'crime', 'drama']",['US'],0.0,tt1179056,5.2,99192.0,46.304,5.5
tm36188,MOVIE,2008,R,128,"['drama', 'action', 'thriller']","['GB', 'US']",0.0,tt0758774,7.1,224896.0,16.693,6.6
tm88382,MOVIE,2004,PG,95,"['romance', 'comedy', 'family']","['CA', 'US']",0.0,tt0356470,5.9,86395.0,31.774,6.5
ts31263,SHOW,2001,TV-14,52,['reality'],"['US', 'BE']",5.0,tt0294149,7.6,1104.0,4.376,7.8
tm47523,MOVIE,2001,PG,95,"['animation', 'action', 'comedy', 'crime', 'family', 'fantasy', 'scifi']",['US'],0.0,tt0181739,6.3,35711.0,14.652,6.5
tm24088,MOVIE,2006,PG-13,83,"['comedy', 'horror']",['US'],0.0,tt0362120,5.1,120188.0,45.906,5.5
tm137362,MOVIE,2003,R,98,"['horror', 'crime']",['US'],0.0,tt0324216,6.2,140741.0,73.702,6.2
tm177068,MOVIE,2005,PG-13,90,"['comedy', 'crime']",['US'],0.0,tt0369441,6.1,143998.0,15.505,6.2
tm82442,MOVIE,2007,PG,87,"['animation', 'comedy', 'family', 'fantasy', 'scifi', 'action']","['US', 'HK']",0.0,tt0453556,6.2,64062.0,22.181,6.1
tm90864,MOVIE,2010,R,95,"['drama', 'comedy']",['US'],0.0,tt1231583,6.5,339626.0,31.661,6.3
tm101249,MOVIE,2010,R,107,"['comedy', 'thriller', 'action', 'crime']",['US'],0.0,tt1385867,5.5,87673.0,10.863,5.6
ts687,SHOW,2004,TV-14,44,"['scifi', 'thriller', 'drama']",['US'],4.0,tt0389564,7.3,44971.0,21.12,7.2
ts24028,SHOW,2002,TV-14,29,"['comedy', 'european']",['GB'],9.0,tt0281491,8.9,7539.0,5.171,8.3
tm142564,MOVIE,2009,PG-13,170,"['comedy', 'drama']",['IN'],0.0,tt1187043,8.4,385782.0,49.398,8.0
ts23752,SHOW,2009,TV-MA,27,"['drama', 'comedy']",['JP'],5.0,tt1882928,8.6,2110.0,15.027,7.8
ts21706,SHOW,2006,TV-PG,25,"['drama', 'scifi', 'fantasy', 'family']",['AU'],3.0,tt0491603,7.2,14782.0,21.417,7.8
ts21740,SHOW,2008,TV-MA,25,"['scifi', 'fantasy', 'animation', 'comedy', 'drama', 'thriller', 'crime', 'horror', 'action']",['JP'],3.0,tt1316554,8.3,1856.0,27.454,7.6
ts30356,SHOW,2010,TV-Y,15,"['action', 'animation', 'comedy', 'family']",['GB'],6.0,tt1710177,7.6,1049.0,39.732,7.2
tm89684,MOVIE,2004,PG,87,"['comedy', 'crime', 'family', 'romance']",['US'],0.0,tt0363282,4.8,23307.0,10.357,6.2
ts31514,SHOW,2003,TV-Y,23,"['animation', 'family']",['US'],4.0,tt7996132,7.0,13.0,26.42,6.6
ts22005,SHOW,2007,TV-PG,23,"['action', 'reality', 'animation', 'family', 'comedy', 'drama']",['CA'],6.0,tt1173427,7.4,10523.0,16.775,7.3
tm183963,MOVIE,2005,PG,106,"['drama', 'family', 'sport', 'fantasy']",['US'],0.0,tt0487897,6.8,13034.0,10.751,6.9
tm27268,MOVIE,2006,PG,91,"['fantasy', 'animation', 'comedy', 'family']",['US'],0.0,tt0385880,6.6,114942.0,47.456,6.6
tm81270,MOVIE,2004,PG-13,101,"['comedy', 'crime']",['US'],0.0,tt0335438,6.1,145981.0,14.252,5.8
tm137342,MOVIE,2003,R,121,"['drama', 'thriller', 'war', 'action']",['US'],0.0,tt0314353,6.6,121066.0,33.904,6.8
ts21688,SHOW,2009,TV-14,64,"['comedy', 'drama', 'romance']",['KR'],1.0,tt1370334,7.9,11579.0,75.209,8.3
ts22318,SHOW,2004,TV-G,23,"['action', 'comedy', 'family', 'fantasy', 'animation', 'thriller', 'european']",['IT'],8.0,tt3233214,6.2,6700.0,25.162,8.2
tm161263,MOVIE,2005,PG-13,97,"['horror', 'thriller', 'scifi', 'action', 'european']","['DE', 'US']",0.0,tt0403424,5.1,38445.0,15.813,5.3
ts12815,SHOW,2009,TV-G,25,"['comedy', 'family']",['US'],4.0,tt1131746,6.3,12046.0,65.327,8.8
tm26638,MOVIE,2006,R,91,"['horror', 'thriller', 'documentation']",['US'],0.0,tt0420294,5.8,72366.0,63.011,6.1
tm55303,MOVIE,2001,PG-13,132,['drama'],['US'],0.0,tt0277027,7.6,149082.0,18.529,7.6
tm31189,MOVIE,2008,PG,96,"['fantasy', 'thriller', 'action', 'drama', 'family']",['US'],0.0,tt0416236,6.5,94628.0,30.838,6.6
tm165593,MOVIE,2005,PG-13,97,"['comedy', 'drama', 'romance']",['US'],0.0,tt0398375,5.5,57894.0,13.404,5.6
ts15986,SHOW,2008,TV-MA,141,"['scifi', 'thriller', 'comedy', 'drama', 'horror', 'european']",['GB'],1.0,tt1285482,7.6,19684.0,9.747,7.3
ts26322,SHOW,2008,TV-14,30,"['animation', 'romance', 'comedy', 'drama']",['JP'],2.0,tt1279024,8.0,14307.0,28.197,8.5
tm78767,MOVIE,2007,PG-13,115,"['comedy', 'romance']",['US'],0.0,tt0762107,5.9,146625.0,46.06,6.0
tm36644,MOVIE,2006,PG-13,129,"['thriller', 'history', 'drama']",['US'],0.0,tt0469641,6.0,83129.0,15.774,6.1
tm77649,MOVIE,2007,PG-13,96,"['thriller', 'drama', 'fantasy']",['US'],0.0,tt0477071,5.9,78119.0,18.308,6.3
ts33559,SHOW,2007,TV-G,7,"['animation', 'comedy', 'family', 'european']",['GB'],6.0,tt0983983,8.0,25.0,24.246,7.9
tm33113,MOVIE,2008,PG-13,118,"['thriller', 'action', 'european']","['US', 'DE']",0.0,tt1059786,6.6,185430.0,14.168,6.4
tm43399,MOVIE,2001,PG,224,"['drama', 'romance', 'sport']",['IN'],0.0,tt0169102,8.1,111053.0,7.249,7.3
tm147211,MOVIE,2009,R,94,"['comedy', 'war']","['GB', 'US']",0.0,tt1234548,6.2,131564.0,17.344,6.0
ts56549,SHOW,2003,TV-14,22,"['comedy', 'horror', 'reality', 'scifi', 'thriller']",['US'],5.0,tt0339968,6.7,2512.0,3.501,6.5
tm29555,MOVIE,2006,R,88,"['romance', 'comedy', 'drama']",['US'],0.0,tt0436331,5.8,30186.0,11.389,5.1
tm93225,MOVIE,2010,PG,100,"['fantasy', 'family', 'action', 'war', 'drama', 'thriller', 'animation']","['US', 'AU']",0.0,tt1219342,6.9,82623.0,21.915,6.8
ts20398,SHOW,2002,Unknown,24,['comedy'],['AU'],4.0,tt0272397,8.3,4168.0,5.863,7.5
tm86189,MOVIE,2007,Unknown,101,"['comedy', 'romance']","['CA', 'US']",0.0,tt0452625,5.6,89755.0,23.64,5.9
ts21421,SHOW,2005,TV-G,11,"['animation', 'family', 'comedy', 'european']","['ES', 'GB']",4.0,tt0487849,3.9,93.0,21.257,7.1
tm104880,MOVIE,2010,Unknown,84,['comedy'],['US'],0.0,tt1421373,8.4,11973.0,7.387,7.9
tm101334,MOVIE,2010,R,92,['comedy'],['US'],0.0,tt1321509,5.6,49599.0,11.687,5.8
tm135451,MOVIE,2009,Unknown,86,['drama'],['US'],0.0,tt1295085,7.6,10210.0,36.942,7.8
ts20526,SHOW,2006,TV-14,22,"['comedy', 'drama', 'sport', 'romance']",['US'],10.0,tt10020984,6.6,4417.0,7.989,8.4
ts30083,SHOW,2010,TV-14,26,"['scifi', 'action', 'comedy', 'drama', 'fantasy', 'animation']",['JP'],1.0,tt1639109,7.7,13848.0,19.033,8.0
tm141707,MOVIE,2009,R,93,"['thriller', 'action', 'crime', 'drama', 'sport']",['US'],0.0,tt0346631,6.7,33051.0,26.858,7.4
tm103095,MOVIE,2010,R,108,"['drama', 'history', 'sport', 'action']","['CN', 'HK']",0.0,tt1386932,7.5,103673.0,3.156,7.4
ts23835,SHOW,2009,TV-Y,6,"['comedy', 'family', 'action', 'animation']",['RU'],5.0,tt1884856,7.6,3114.0,41.69,6.9
tm83786,MOVIE,2007,PG,165,"['drama', 'family']",['IN'],0.0,tt0986264,8.3,188234.0,12.931,8.0
ts23808,SHOW,2009,TV-MA,55,"['comedy', 'documentation']",['US'],1.0,tt1422182,8.1,1740.0,3.829,7.9
ts27459,SHOW,2008,Unknown,45,"['action', 'drama']",['CN'],1.0,tt1059455,7.0,1422.0,13.767,5.8
